source,kind,id,category,adqa,clip_top3,word_count,sentence_count,experience_severity,anticipation_spoiler,frame_dump_list,uncertain_inference,timing_sequence,snippet
vatex,crowd_caption,K2RXBhHa7M4_000023_000033#cap4,How-to & Instructional,,,19,1,0,0,0,0,0,"Boy looks into bowl with flaming candle, takes breaths to blow candle, and lifts bowl higher to blow candle."
vatex,crowd_caption,K2RXBhHa7M4_000023_000033#cap5,How-to & Instructional,,,17,1,0,0,0,0,0,A small boy is being told to blow out a candle but he is having some trouble.
vatex,crowd_caption,K2RXBhHa7M4_000023_000033#cap6,How-to & Instructional,,,15,1,0,0,0,0,0,A woman tells a young child to blow out the candle in a glass jar.
vatex,crowd_caption,K2RXBhHa7M4_000023_000033#cap7,How-to & Instructional,,,19,1,0,0,0,0,0,"A boy bends over and tries to blow out a candle in a glass jar, picking up the jar."
vatex,crowd_caption,K2RXBhHa7M4_000023_000033#cap8,How-to & Instructional,,,16,1,0,0,0,0,0,"A little boy looks into a lit candle, and a woman tells him to blow it."
vatex,crowd_caption,K2RXBhHa7M4_000023_000033#cap9,How-to & Instructional,,,11,1,0,0,0,0,0,A child tries to blow out the flame on a candle.
videoa11y,professional_ad,Q5b2QtP_jWU_000000_000010,Health & Wellness,,,42,3,0,0,0,0,0,"In a gym with mirrored walls, a man demonstrates martial arts techniques. He performs a series of dynamic moves, including spinning kicks and uppercuts, while dressed in shorts and athletic tights. The room is equipped w"
vatex,crowd_caption,Q5b2QtP_jWU_000000_000010#cap0,Health & Wellness,,,14,1,0,0,0,0,0,A man in a gym demonstrates kickboxing moves with a mirrored wall behind him.
vatex,crowd_caption,Q5b2QtP_jWU_000000_000010#cap1,Health & Wellness,,,12,1,0,0,0,0,0,A man practicing hitting and a kick turn in an exercise room.
vatex,crowd_caption,Q5b2QtP_jWU_000000_000010#cap2,Health & Wellness,,,10,1,0,0,0,0,0,A man in front of a mirror demonstrates martial arts.
vatex,crowd_caption,Q5b2QtP_jWU_000000_000010#cap3,Health & Wellness,,,14,1,1,0,0,0,1,A man does a spinning kick then an uppercut followed by a spinning kick
vatex,crowd_caption,Q5b2QtP_jWU_000000_000010#cap4,Health & Wellness,,,15,1,0,0,0,0,0,A man is practicing his karate as he does two roundhouse kicks and some punches.
vatex,crowd_caption,Q5b2QtP_jWU_000000_000010#cap5,Health & Wellness,,,12,1,1,0,0,0,1,"An adult man performs a kick and punch, and then another kick."
vatex,crowd_caption,Q5b2QtP_jWU_000000_000010#cap6,Health & Wellness,,,10,1,0,0,0,0,0,A man is in a studio room practicing karate kicks.
vatex,crowd_caption,Q5b2QtP_jWU_000000_000010#cap7,Health & Wellness,,,15,1,0,0,0,0,0,A man dressed in shorts and athletic tights practices his Martial arts kicks and punches.
vatex,crowd_caption,Q5b2QtP_jWU_000000_000010#cap8,Health & Wellness,,,14,1,0,0,0,0,0,A man is in a studio doing some type of karate or kickboxing moves.
vatex,crowd_caption,Q5b2QtP_jWU_000000_000010#cap9,Health & Wellness,,,13,1,0,0,0,0,0,The man in shorts and shirt is punching and kicking in the air.
videoa11y,professional_ad,D9QhY6ecmrw_000006_000016,How-to & Instructional,,,58,4,0,0,0,0,0,"A young man stands in a room with wooden shelves behind him, holding a Rubik's Cube. He explains how to solve the puzzle by demonstrating various techniques. He rotates the cube, showing different sides and discussing th"
vatex,crowd_caption,D9QhY6ecmrw_000006_000016#cap0,How-to & Instructional,,,14,1,0,0,0,0,0,A young man is explaining how to match up the colors on a cube.
vatex,crowd_caption,D9QhY6ecmrw_000006_000016#cap1,How-to & Instructional,,,10,1,0,0,0,0,0,A young man is demonstrating techniques for a Rubix Cube.
vatex,crowd_caption,D9QhY6ecmrw_000006_000016#cap2,How-to & Instructional,,,12,1,0,0,0,0,0,A young man is demonstrating how to successfully complete a rubix cube.
vatex,crowd_caption,D9QhY6ecmrw_000006_000016#cap3,How-to & Instructional,,,14,1,0,0,0,0,0,a man holding a rubix cube demonstrates parts of the cube using his hand
vatex,crowd_caption,D9QhY6ecmrw_000006_000016#cap4,How-to & Instructional,,,12,1,0,0,0,0,0,A man is standing and holding a rubix cube in both hands.
vatex,crowd_caption,D9QhY6ecmrw_000006_000016#cap5,How-to & Instructional,,,16,1,0,0,0,0,0,A man holds up a rubik's cube and explains the strategy and purpose of his moves
vatex,crowd_caption,D9QhY6ecmrw_000006_000016#cap6,How-to & Instructional,,,20,1,0,0,0,0,0,A man in a room talking about how to solve a rubix cube by placing your fingers in certain spots
vatex,crowd_caption,D9QhY6ecmrw_000006_000016#cap7,How-to & Instructional,,,11,1,0,0,0,0,0,A guy stands holding a rubik's cube as he explains it.
vatex,crowd_caption,D9QhY6ecmrw_000006_000016#cap8,How-to & Instructional,,,23,1,0,0,0,0,0,A young male is standing and holding a rubix cube and showing and the various sides of the cube and explaining the combinations.
vatex,crowd_caption,D9QhY6ecmrw_000006_000016#cap9,How-to & Instructional,,,11,1,0,0,0,0,0,A man is demonstrating how to solve a rubix cube puzzle.
videoa11y,professional_ad,058y9xGmmTQ_000206_000216,Food & Cooking,,,62,5,1,0,0,1,0,"In a Burger King restaurant, a bald man in a gray hoodie is rapidly eating a hamburger. He takes quick bites and washes them down with a drink. As he continues, he appears to struggle slightly, coughing at times. Around "
vatex,crowd_caption,058y9xGmmTQ_000206_000216#cap0,Food & Cooking,,,19,1,0,0,0,0,0,"A man is at Burger King, eating a hamburger very fast, and going to take a drink of soda."
vatex,crowd_caption,058y9xGmmTQ_000206_000216#cap1,Food & Cooking,,,16,1,1,0,0,0,1,Man taking a bite of a burger and then trying to wash it down with fluids.
vatex,crowd_caption,058y9xGmmTQ_000206_000216#cap2,Food & Cooking,,,18,1,0,0,0,0,0,A man is in a eating food contest whle he trying to spell burger eating at burger king
vatex,crowd_caption,058y9xGmmTQ_000206_000216#cap3,Food & Cooking,,,13,1,1,1,0,0,0,A  man eats a lot of burgers and than starts to get sick.
vatex,crowd_caption,058y9xGmmTQ_000206_000216#cap4,Food & Cooking,,,16,1,1,0,0,0,1,A man is eating a burger at burger king before drawing on the tray with ketchup.
vatex,crowd_caption,058y9xGmmTQ_000206_000216#cap5,Food & Cooking,,,14,1,0,0,0,0,0,A bald man is eating something and coughing while others are laughing and clapping.
vatex,crowd_caption,058y9xGmmTQ_000206_000216#cap6,Food & Cooking,,,16,1,0,0,0,0,0,A man is sitting in a fast food restaurant eating a burger and drinking a beverage.
vatex,crowd_caption,058y9xGmmTQ_000206_000216#cap7,Food & Cooking,,,18,1,1,0,0,0,1,"A man eats a burger, takes a drink, and then someone paints on a place-mat with ketchup."
vatex,crowd_caption,058y9xGmmTQ_000206_000216#cap8,Food & Cooking,,,16,1,0,0,0,0,0,A man at Burger king is cheered on to finish the last bite of his burger.
vatex,crowd_caption,058y9xGmmTQ_000206_000216#cap9,Food & Cooking,,,14,1,0,0,0,0,0,A man eating at a fast food place says he does not feel good.
videoa11y,professional_ad,77aSi1xRVtY_000000_000010,How-to & Instructional,,,29,2,0,0,0,0,0,"In a well-lit room, a woman with glasses skillfully juggles five white balls, catching them all with precision. She stands confidently, smiling as she demonstrates her juggling technique."
vatex,crowd_caption,77aSi1xRVtY_000000_000010#cap0,How-to & Instructional,,,10,1,0,0,0,0,0,A blonde woman with glasses successfully juggles five white balls.
vatex,crowd_caption,77aSi1xRVtY_000000_000010#cap1,How-to & Instructional,,,10,1,0,0,0,0,0,a woman wearing glasses juggles a group of items successfully
vatex,crowd_caption,77aSi1xRVtY_000000_000010#cap2,How-to & Instructional,,,11,1,0,0,0,0,0,"A woman stats juggling five balls, stops and catches them all."
vatex,crowd_caption,77aSi1xRVtY_000000_000010#cap3,How-to & Instructional,,,17,1,2,1,0,0,1,"A woman is holding four balls, then she begins to juggle them, and then catches them all."
vatex,crowd_caption,77aSi1xRVtY_000000_000010#cap4,How-to & Instructional,,,13,1,0,0,0,0,0,A girl is juggling four different white balls and does not drop any.
vatex,crowd_caption,77aSi1xRVtY_000000_000010#cap5,How-to & Instructional,,,14,1,0,0,0,0,0,A man is juggling four clear balls with a big smile on his face.
vatex,crowd_caption,77aSi1xRVtY_000000_000010#cap6,How-to & Instructional,,,18,1,1,0,0,0,1,"A girl stands in a room and juggles four baseballs at the same time, and then catches them."
vatex,crowd_caption,77aSi1xRVtY_000000_000010#cap7,How-to & Instructional,,,11,1,0,0,0,0,0,A woman is standing in the living area juggling five balls.
vatex,crowd_caption,77aSi1xRVtY_000000_000010#cap8,How-to & Instructional,,,11,1,1,0,0,0,1,A female juggles some balls successfully and then catches them all.
vatex,crowd_caption,77aSi1xRVtY_000000_000010#cap9,How-to & Instructional,,,13,1,0,0,0,0,0,A woman showing how she is able to juggle 4 balls at a time.
videoa11y,professional_ad,LfKpPMNdH_c_000033_000043,Film & Animation,,,40,3,1,0,0,0,1,"A young girl sits on a blanket in a garden, focused on her phone. Suddenly, she throws the phone down in frustration, hitting a stuffed monkey nearby. She then collapses onto the ground, clutching the monkey and expressi"
vatex,crowd_caption,LfKpPMNdH_c_000033_000043#cap0,Film & Animation,,,15,1,1,0,0,0,1,A girl looks at her phone then throws it to the floor and gets upset.
vatex,crowd_caption,LfKpPMNdH_c_000033_000043#cap1,Film & Animation,,,20,1,0,0,0,0,0,A young girl looks at an item and throws it down in frustration and hits a stuffed monkey while exclaiming.
vatex,crowd_caption,LfKpPMNdH_c_000033_000043#cap2,Film & Animation,,,13,1,0,0,0,0,0,A girl throws her phone in frustration and yells at a stuffed monkey.
vatex,crowd_caption,LfKpPMNdH_c_000033_000043#cap3,Film & Animation,,,14,1,0,0,0,0,0,A young girl throws her cell phone and slams her hand on the ground.
vatex,crowd_caption,LfKpPMNdH_c_000033_000043#cap4,Film & Animation,,,15,1,1,0,0,0,1,A girl is texting on her phone and then she throws it to the ground.
vatex,crowd_caption,LfKpPMNdH_c_000033_000043#cap5,Film & Animation,,,10,1,0,0,0,0,0,A young girl gets angry and throws her phone down.
vatex,crowd_caption,LfKpPMNdH_c_000033_000043#cap6,Film & Animation,,,18,1,1,0,0,0,1,"A woman looks at a phone, grabs a stuffed monkey and then lays on top of it, yelling."
vatex,crowd_caption,LfKpPMNdH_c_000033_000043#cap7,Film & Animation,,,11,1,1,0,0,0,1,A girl gets upset after looking at something on her phone.
vatex,crowd_caption,LfKpPMNdH_c_000033_000043#cap8,Film & Animation,,,18,1,0,0,0,0,0,A girl looking at her cellphone falls to her left onto the ground and starts throwing a fit.
vatex,crowd_caption,LfKpPMNdH_c_000033_000043#cap9,Film & Animation,,,22,1,1,0,0,0,1,Girl looking at a cell phone then throwing her head into s stuffed animal saying how could he do this to me.
videoa11y,professional_ad,LhxhmQTToY8_000579_000589,How-to & Instructional,,,58,4,0,0,0,0,0,"A young child demonstrates how to tie a fly fishing lure. The child carefully wraps thread around a small hook, explaining each step to the audience. The focus is on the child's hands as they skillfully maneuver the thre"
vatex,crowd_caption,LhxhmQTToY8_000579_000589#cap0,How-to & Instructional,,,12,1,0,0,0,0,0,A small child demonstrates tying a fly hook while explaining about it.
vatex,crowd_caption,LhxhmQTToY8_000579_000589#cap1,How-to & Instructional,,,11,1,0,0,0,0,0,A boy is talking and tying a lour onto a hook.
vatex,crowd_caption,LhxhmQTToY8_000579_000589#cap2,How-to & Instructional,,,13,1,0,0,0,0,0,A person is using a tool to wire a device and hang jewelery
vatex,crowd_caption,LhxhmQTToY8_000579_000589#cap3,How-to & Instructional,,,16,1,0,0,0,0,0,"The woman is doing craft work, weaving her design around the end of a black dowel."
vatex,crowd_caption,LhxhmQTToY8_000579_000589#cap4,How-to & Instructional,,,15,1,0,0,0,0,0,A person is showing how to tie a small gold pendant onto a black rod.
vatex,crowd_caption,LhxhmQTToY8_000579_000589#cap5,How-to & Instructional,,,13,1,0,0,0,0,0,A boy is working on a project while talking to his online audience.
vatex,crowd_caption,LhxhmQTToY8_000579_000589#cap6,How-to & Instructional,,,17,1,0,0,0,0,0,A young boy showing how he ties a knot to stick together to a piece of metal
vatex,crowd_caption,LhxhmQTToY8_000579_000589#cap7,How-to & Instructional,,,13,1,0,0,0,0,0,Someone tying thread with something hanging from it around a very small hook.
vatex,crowd_caption,LhxhmQTToY8_000579_000589#cap8,How-to & Instructional,,,15,1,0,0,0,0,0,A close up view of a kid showing how to tie a fly fishing lure.
vatex,crowd_caption,LhxhmQTToY8_000579_000589#cap9,How-to & Instructional,,,12,1,0,0,0,0,0,Someone sues their fingers to work on tying a fishing fly together.
videoa11y,professional_ad,Ll89dFyfffE_000032_000042,Pets & Animals,,,69,4,0,0,0,0,0,"In a spacious room with a tiled floor, a young boy wearing a white shirt and red shorts interacts with two small dogs. One dog, with brown fur, stands while the other, with lighter fur, lies playfully on the floor. The b"
vatex,crowd_caption,Ll89dFyfffE_000032_000042#cap0,Pets & Animals,,,12,1,0,0,0,0,0,A young boy plays with two dogs resting on a tile floor.
vatex,crowd_caption,Ll89dFyfffE_000032_000042#cap1,Pets & Animals,,,10,1,0,0,0,0,0,A boy is petting lovingly two dogs inside a house.
vatex,crowd_caption,Ll89dFyfffE_000032_000042#cap2,Pets & Animals,,,10,1,0,0,0,0,0,a boy is giving attention to a brown fur dog.
vatex,crowd_caption,Ll89dFyfffE_000032_000042#cap3,Pets & Animals,,,12,1,0,0,0,0,0,A man is petting one dog while the other dog is scratching.
vatex,crowd_caption,Ll89dFyfffE_000032_000042#cap4,Pets & Animals,,,19,1,0,0,0,0,0,"A boy is working with two dogs trying to get them to do tricks, one dog is not cooperating."
vatex,crowd_caption,Ll89dFyfffE_000032_000042#cap5,Pets & Animals,,,11,1,0,0,0,0,0,a young boy wearing a white shirt is training a dog
vatex,crowd_caption,Ll89dFyfffE_000032_000042#cap6,Pets & Animals,,,12,1,0,0,0,0,0,A boy is playing with and also trying to train his dogs.
vatex,crowd_caption,Ll89dFyfffE_000032_000042#cap7,Pets & Animals,,,14,1,0,0,0,0,0,A boy pets two dogs who are standing and laying on a tile floor.
vatex,crowd_caption,Ll89dFyfffE_000032_000042#cap8,Pets & Animals,,,16,1,0,0,0,0,0,A boy is standing in the middle of a hardwood floor and playing with two puppies.
vatex,crowd_caption,Ll89dFyfffE_000032_000042#cap9,Pets & Animals,,,14,1,0,0,0,0,0,A guy is in a big room as he plays with his two dogs.
videoa11y,professional_ad,UDD6YcChywc_000000_000010,Sports,,,46,3,0,0,0,0,0,"In an indoor curling rink, a man skillfully slides a curling stone down the ice. As he releases the stone, he loses his balance and falls onto the ice. A small group of onlookers reacts with laughter and concern, checkin"
vatex,crowd_caption,UDD6YcChywc_000000_000010#cap0,Sports,,,27,1,0,0,0,0,0,"A man is playing the sport curling, is pushing the object across the ice, the slips and falls, whilst other people stand around and clap and react."
vatex,crowd_caption,UDD6YcChywc_000000_000010#cap1,Sports,,,17,1,0,0,0,0,0,A person was skating on the indoor path with holding something in hand and rubbing the floor
vatex,crowd_caption,UDD6YcChywc_000000_000010#cap2,Sports,,,17,1,1,0,0,0,1,"A man is at a curling rink, where he slips and falls after sliding down the rink."
vatex,crowd_caption,UDD6YcChywc_000000_000010#cap3,Sports,,,20,1,1,0,0,0,1,A man pushes a curling stone down a curling lane and falls down and then someone comments on the fall.
vatex,crowd_caption,UDD6YcChywc_000000_000010#cap4,Sports,,,14,1,0,0,0,0,0,The man falls and trips as he does a certain exhibition on the ramp.
vatex,crowd_caption,UDD6YcChywc_000000_000010#cap5,Sports,,,18,1,0,0,0,0,0,A man takes off on the ice with a curling stone and falls when he releases the stone.
vatex,crowd_caption,UDD6YcChywc_000000_000010#cap6,Sports,,,14,1,1,0,0,0,1,A man walks on the ice pushing a curling block and then falls down.
vatex,crowd_caption,UDD6YcChywc_000000_000010#cap7,Sports,,,23,1,0,0,0,0,0,One man is gliding gracefully on shuffleboard course until a careless fall while a small crowd laughs goodnaturedly and asks about his welfare.
vatex,crowd_caption,UDD6YcChywc_000000_000010#cap8,Sports,,,17,1,0,0,0,0,0,A man falls onto the ice as he skates down a runway with a curling sport object.
vatex,crowd_caption,UDD6YcChywc_000000_000010#cap9,Sports,,,16,1,0,0,0,0,0,A man is sliding on the platform and falls down others are watching it and laughing.
videoa11y,professional_ad,3Wf8IbO8Hwk_000017_000027,Pets & Animals,,,32,2,0,0,0,0,0,"A small brown and white puppy is gently nuzzling a person's finger. The person strokes the puppy's nose, and the puppy eagerly returns for more attention, nestled on a soft blue blanket."
vatex,crowd_caption,3Wf8IbO8Hwk_000017_000027#cap0,Pets & Animals,,,12,1,0,0,0,0,0,An extremely young brown and white puppy is having his nose stroked.
vatex,crowd_caption,3Wf8IbO8Hwk_000017_000027#cap1,Pets & Animals,,,10,1,0,0,0,0,0,A person is petting a pet with there hands happily.
vatex,crowd_caption,3Wf8IbO8Hwk_000017_000027#cap2,Pets & Animals,,,17,1,0,0,0,0,0,A person pets the nose of a very little puppy as the puppy comes back for more.
