name,kind,best_target,best_auc,tier_gt_rho,auc_ensemble_violation,auc_critical_miss,auc_judge_disagree,auc_gt_dispute,auc_low_margin,metric_a,metric_b,blend
"pair:disc:diff(clip_top3,story_recall)|disc:diff(clip_norm,speech_mean)|max",pair,auc_judge_disagree,0.9375,-0.23256022956683362,0.4666666666666667,0.5555555555555556,0.9375,0.6875,0.6339285714285714,"disc:diff(clip_top3,story_recall)","disc:diff(clip_norm,speech_mean)",max
"pair:disc:spread_diff(adqa_v4_score,crit_w)|disc:mut_tier_scale_diff(need_mean,speech_mean)|mean_mm",pair,auc_judge_disagree,0.9375,-0.4596881369895623,0.4,0.4888888888888889,0.9375,0.40625,0.6607142857142857,"disc:spread_diff(adqa_v4_score,crit_w)","disc:mut_tier_scale_diff(need_mean,speech_mean)",mean_mm
pair:disc:tier3_clip_diverge|disc:lex_per_need|harmonic,pair,auc_gt_dispute,0.9375,0.2229589132387688,0.2222222222222222,0.5111111111111111,0.5,0.9375,0.5178571428571429,disc:tier3_clip_diverge,disc:lex_per_need,harmonic
"pair:disc:std_ratio(clip_top3,crit_w)|novel:temporal_misalign|harmonic",pair,auc_gt_dispute,0.9375,-0.2209023260281363,0.43333333333333335,0.6111111111111112,0.390625,0.9375,0.6071428571428571,"disc:std_ratio(clip_top3,crit_w)",novel:temporal_misalign,harmonic
"pair:disc:std_ratio(clip_top3,crit_w)|novel:inversion_mass_adqa|mean_mm",pair,auc_judge_disagree,0.9375,0.0,0.8111111111111111,0.7,0.9375,0.59375,0.5446428571428571,"disc:std_ratio(clip_top3,crit_w)",novel:inversion_mass_adqa,mean_mm
"pair:disc:tier3_clip_diverge|disc:diff(need_std,speech_mean)|product",pair,auc_judge_disagree,0.9375,-0.017038474402711463,0.3111111111111111,0.6888888888888889,0.9375,0.875,0.6964285714285714,disc:tier3_clip_diverge,"disc:diff(need_std,speech_mean)",product
"pair:disc:mut_need_scale_std_ratio(clip_top3,gain_vs_cr|disc:diff(adqa_norm,speech_mean)|abs_diff",pair,auc_judge_disagree,0.9375,0.7272504351678591,0.5333333333333333,0.6,0.9375,0.6875,0.4107142857142857,"disc:mut_need_scale_std_ratio(clip_top3,gain_vs_cr","disc:diff(adqa_norm,speech_mean)",abs_diff
"pair:disc:cond_clip_adqa|disc:diff(adqa_norm,speech_mean)|max",pair,auc_judge_disagree,0.9375,0.5842445976471057,0.5888888888888889,0.6555555555555556,0.9375,0.71875,0.5089285714285714,disc:cond_clip_adqa,"disc:diff(adqa_norm,speech_mean)",max
"pair:disc:diff(need_peak_t,lex_purity)|disc:diff(adqa_v4_score,n_ext)|mean_mm",pair,auc_gt_dispute,0.9375,-0.07531527406461541,0.35555555555555557,0.6222222222222222,0.3125,0.9375,0.25,"disc:diff(need_peak_t,lex_purity)","disc:diff(adqa_v4_score,n_ext)",mean_mm
"pair:disc:mut_need_scale_std_ratio(clip_top3,gain_vs_cr|disc:mut_tier_scale_diff(need_mean,speech_mean)|mean_mm",pair,auc_judge_disagree,0.9375,-0.5947515690023202,0.5111111111111111,0.7111111111111111,0.9375,0.71875,0.625,"disc:mut_need_scale_std_ratio(clip_top3,gain_vs_cr","disc:mut_tier_scale_diff(need_mean,speech_mean)",mean_mm
pair:disc:clip_spread_x_tier|disc:tier3_clip_diverge|product,pair,auc_gt_dispute,0.9375,0.6606077858688346,0.08888888888888889,0.6888888888888889,0.5625,0.9375,0.875,disc:clip_spread_x_tier,disc:tier3_clip_diverge,product
"pair:disc:product(need_weighted_clip,gain_vs_cross)|disc:sq(need_std)|abs_diff",pair,auc_gt_dispute,0.9375,-0.10760189923810597,0.4444444444444444,0.6444444444444445,0.375,0.9375,0.44642857142857145,"disc:product(need_weighted_clip,gain_vs_cross)",disc:sq(need_std),abs_diff
"pair:disc:diff(words,adqa_norm)|disc:diff(need_std,speech_mean)|product",pair,auc_judge_disagree,0.9375,0.1727747194383982,0.4222222222222222,0.4888888888888889,0.9375,0.5625,0.5892857142857143,"disc:diff(words,adqa_norm)","disc:diff(need_std,speech_mean)",product
"pair:disc:mut_tier_scale_diff(need_mean,speech_mean)|novel:visual_lexicon_purity|abs_diff",pair,auc_judge_disagree,0.9375,-0.6402364482413272,0.6666666666666666,0.7333333333333333,0.9375,0.21875,0.39285714285714285,"disc:mut_tier_scale_diff(need_mean,speech_mean)",novel:visual_lexicon_purity,abs_diff
"pair:disc:diff(need_mean,speech_mean)|disc:std_ratio(clip_top3,gain_vs_cross)|mean_mm",pair,auc_judge_disagree,0.9375,0.0,0.5111111111111111,0.7111111111111111,0.9375,0.71875,0.625,"disc:diff(need_mean,speech_mean)","disc:std_ratio(clip_top3,gain_vs_cross)",mean_mm
"pair:disc:ratio(read_s,adqa_t3_minus_t0)|disc:diff(adqa_norm,speech_mean)|abs_diff",pair,auc_judge_disagree,0.9375,0.7125178583619288,0.5777777777777777,0.28888888888888886,0.9375,0.34375,0.5357142857142857,"disc:ratio(read_s,adqa_t3_minus_t0)","disc:diff(adqa_norm,speech_mean)",abs_diff
"pair:disc:diff(clip_top3,story_recall)|disc:std_ratio(adqa_v4_score,clip_top3)|max",pair,auc_judge_disagree,0.9375,-0.309472431602372,0.6444444444444445,0.5777777777777777,0.9375,0.40625,0.39285714285714285,"disc:diff(clip_top3,story_recall)","disc:std_ratio(adqa_v4_score,clip_top3)",max
"pair:disc:ratio(read_s,adqa_t3_minus_t0)|disc:diff(need_std,speech_mean)|abs_diff",pair,auc_judge_disagree,0.9375,-0.01852994838097681,0.4,0.5777777777777777,0.9375,0.71875,0.625,"disc:ratio(read_s,adqa_t3_minus_t0)","disc:diff(need_std,speech_mean)",abs_diff
"pair:disc:ratio(read_s,adqa_t3_minus_t0)|disc:diff(adqa_norm,speech_mean)|max",pair,auc_judge_disagree,0.9375,0.7294858477756023,0.5888888888888889,0.6333333333333333,0.9375,0.6875,0.5089285714285714,"disc:ratio(read_s,adqa_t3_minus_t0)","disc:diff(adqa_norm,speech_mean)",max
"pair:ensemble_v4_minmax50|disc:diff(adqa_norm,speech_mean)|product",pair,auc_judge_disagree,0.9375,0.8498432991411735,0.5111111111111111,0.3333333333333333,0.9375,0.34375,0.625,ensemble_v4_minmax50,"disc:diff(adqa_norm,speech_mean)",product
"pair:disc:mut_tier_scale_diff(need_mean,speech_mean)|novel:visual_lexicon_purity|harmonic",pair,auc_judge_disagree,0.9375,0.20565572140764354,0.6444444444444445,0.5111111111111111,0.9375,0.46875,0.5892857142857143,"disc:mut_tier_scale_diff(need_mean,speech_mean)",novel:visual_lexicon_purity,harmonic
"pair:disc:story_tier_gap|disc:diff(adqa_norm,speech_mean)|max",pair,auc_judge_disagree,0.9375,-0.283600653324268,0.43333333333333335,0.4444444444444444,0.9375,0.25,0.5892857142857143,disc:story_tier_gap,"disc:diff(adqa_norm,speech_mean)",max
"pair:disc:diff(clip_top3,story_recall)|disc:std_ratio(adqa_v4_score,clip_top3)|abs_diff",pair,auc_judge_disagree,0.9375,0.16736727569914536,0.6222222222222222,0.7555555555555555,0.9375,0.375,0.32142857142857145,"disc:diff(clip_top3,story_recall)","disc:std_ratio(adqa_v4_score,clip_top3)",abs_diff
"pair:ensemble_v4_minmax50|disc:diff(adqa_norm,speech_mean)|harmonic",pair,auc_judge_disagree,0.9375,0.8444264509171858,0.5111111111111111,0.3333333333333333,0.9375,0.34375,0.625,ensemble_v4_minmax50,"disc:diff(adqa_norm,speech_mean)",harmonic
"pair:disc:diff(need_mean,speech_mean)|disc:std_ratio(crit_w,gain_vs_cross)|mean_mm",pair,auc_judge_disagree,0.9375,0.0,0.5111111111111111,0.7111111111111111,0.9375,0.71875,0.625,"disc:diff(need_mean,speech_mean)","disc:std_ratio(crit_w,gain_vs_cross)",mean_mm
"pair:disc:std_ratio(clip_top3,crit_w)|disc:sq(need_std)|abs_diff",pair,auc_judge_disagree,0.9375,0.0,0.4222222222222222,0.4888888888888889,0.9375,0.40625,0.625,"disc:std_ratio(clip_top3,crit_w)",disc:sq(need_std),abs_diff
"pair:disc:ratio(read_s,adqa_t3_minus_t0)|disc:diff(need_std,speech_mean)|max",pair,auc_judge_disagree,0.9375,-0.0059855884896941386,0.4,0.6,0.9375,0.75,0.625,"disc:ratio(read_s,adqa_t3_minus_t0)","disc:diff(need_std,speech_mean)",max
"pair:disc:story_tier_gap|disc:diff(need_std,speech_mean)|max",pair,auc_judge_disagree,0.9375,-0.3601679097572575,0.45555555555555555,0.6,0.9375,0.25,0.5,disc:story_tier_gap,"disc:diff(need_std,speech_mean)",max
"pair:disc:story_tier_gap|disc:diff(clip_norm,speech_mean)|max",pair,auc_judge_disagree,0.9375,-0.24639191977337602,0.36666666666666664,0.5,0.9375,0.3125,0.5982142857142857,disc:story_tier_gap,"disc:diff(clip_norm,speech_mean)",max
"pair:disc:std_ratio(clip_top3,crit_w)|disc:std_ratio(adqa_v4_score,clip_top3)|abs_diff",pair,auc_judge_disagree,0.9375,0.0,0.5111111111111111,0.6,0.9375,0.4375,0.39285714285714285,"disc:std_ratio(clip_top3,crit_w)","disc:std_ratio(adqa_v4_score,clip_top3)",abs_diff
"pair:disc:ratio(read_s,adqa_t3_minus_t0)|disc:mut_inv_diff(need_mean,speech_mean)|product",pair,auc_judge_disagree,0.9375,0.12913266227921802,0.4888888888888889,0.7777777777777778,0.9375,0.71875,0.6428571428571429,"disc:ratio(read_s,adqa_t3_minus_t0)","disc:mut_inv_diff(need_mean,speech_mean)",product
"pair:disc:mut_tier_scale_diff(need_mean,speech_mean)|novel:inversion_mass_adqa|mean_mm",pair,auc_judge_disagree,0.9375,-0.5005881853155517,0.8444444444444444,0.4222222222222222,0.9375,0.3125,0.5535714285714286,"disc:mut_tier_scale_diff(need_mean,speech_mean)",novel:inversion_mass_adqa,mean_mm
"pair:disc:ratio(clip_norm,need_mean)|disc:diff(adqa_norm,speech_mean)|max",pair,auc_judge_disagree,0.9375,0.7627713337100295,0.6,0.37777777777777777,0.9375,0.3125,0.5267857142857143,"disc:ratio(clip_norm,need_mean)","disc:diff(adqa_norm,speech_mean)",max
"pair:disc:diff(clip_mean,words)|novel:temporal_misalign|mean_mm",pair,auc_gt_dispute,0.9375,-0.4710193330390234,0.7111111111111111,0.4666666666666667,0.375,0.9375,0.48214285714285715,"disc:diff(clip_mean,words)",novel:temporal_misalign,mean_mm
"pair:disc:tier3_clip_diverge|disc:mut_ext_scale_diff(need_mean,speech_mean)|abs_diff",pair,auc_judge_disagree,0.9375,0.054698071908572767,0.37777777777777777,0.7777777777777778,0.9375,0.75,0.5535714285714286,disc:tier3_clip_diverge,"disc:mut_ext_scale_diff(need_mean,speech_mean)",abs_diff
"pair:disc:story_tier_gap|disc:spread_diff(clip_top3,crit_w)|harmonic",pair,auc_gt_dispute,0.9375,-0.14946751389493984,0.32222222222222224,0.6777777777777778,0.0,0.9375,0.5267857142857143,disc:story_tier_gap,"disc:spread_diff(clip_top3,crit_w)",harmonic
"pair:disc:diff(clip_top3,story_recall)|disc:diff(need_std,speech_mean)|max",pair,auc_judge_disagree,0.9375,-0.4206320319546602,0.6444444444444445,0.5777777777777777,0.9375,0.65625,0.6071428571428571,"disc:diff(clip_top3,story_recall)","disc:diff(need_std,speech_mean)",max
"pair:disc:diff(need_mean,speech_mean)|disc:lex_spread_proxy|mean_mm",pair,auc_judge_disagree,0.9375,0.21789734994684,0.5555555555555556,0.3111111111111111,0.9375,0.21875,0.625,"disc:diff(need_mean,speech_mean)",disc:lex_spread_proxy,mean_mm
"pair:disc:diff(clip_top3,story_recall)|disc:diff(need_std,speech_mean)|product",pair,auc_judge_disagree,0.9375,-0.33239703808909826,0.43333333333333335,0.7111111111111111,0.9375,0.78125,0.6785714285714286,"disc:diff(clip_top3,story_recall)","disc:diff(need_std,speech_mean)",product
"pair:disc:t3_adqa_minus_clip|disc:diff(adqa_norm,speech_mean)|max",pair,auc_judge_disagree,0.9375,0.1490495641919844,0.5888888888888889,0.34444444444444444,0.9375,0.109375,0.45535714285714285,disc:t3_adqa_minus_clip,"disc:diff(adqa_norm,speech_mean)",max
"pair:disc:mut_need_scale_std_ratio(clip_top3,gain_vs_cr|disc:mut_ext_scale_diff(need_mean,speech_mean)|product",pair,auc_gt_dispute,0.9375,0.0,0.3333333333333333,0.9111111111111111,0.75,0.9375,0.6517857142857143,"disc:mut_need_scale_std_ratio(clip_top3,gain_vs_cr","disc:mut_ext_scale_diff(need_mean,speech_mean)",product
"pair:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:sq(need_std)|harmonic",pair,auc_judge_disagree,0.9375,0.1835210170338807,0.3333333333333333,0.8666666666666667,0.9375,0.71875,0.6607142857142857,"disc:mut_log_ratio(read_s,adqa_t3_minus_t0)",disc:sq(need_std),harmonic
"pair:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:sq(need_std)|product",pair,auc_judge_disagree,0.9375,0.15243602392065012,0.35555555555555557,0.7777777777777778,0.9375,0.71875,0.6964285714285714,"disc:mut_log_ratio(read_s,adqa_t3_minus_t0)",disc:sq(need_std),product
"pair:disc:log1p(need_mean)|disc:ratio(read_s,adqa_t3_minus_t0)|product",pair,auc_judge_disagree,0.9375,0.16619851904454913,0.6444444444444445,0.9333333333333333,0.9375,0.65625,0.6428571428571429,disc:log1p(need_mean),"disc:ratio(read_s,adqa_t3_minus_t0)",product
"pair:disc:cond_story_need|disc:product(clip_top3,read_s)|abs_diff",pair,auc_judge_disagree,0.9375,0.283630038423045,0.5555555555555556,0.7555555555555555,0.9375,0.46875,0.6428571428571429,disc:cond_story_need,"disc:product(clip_top3,read_s)",abs_diff
"pair:disc:ratio(read_s,adqa_t3_minus_t0)|disc:mut_ext_scale_diff(need_mean,speech_mean)|mean_mm",pair,auc_judge_disagree,0.9375,0.017334467840268628,0.3333333333333333,0.8222222222222222,0.9375,0.84375,0.42857142857142855,"disc:ratio(read_s,adqa_t3_minus_t0)","disc:mut_ext_scale_diff(need_mean,speech_mean)",mean_mm
"pair:disc:diff(words,adqa_norm)|disc:diff(need_std,speech_mean)|mean_mm",pair,auc_judge_disagree,0.9375,0.16676953542879125,0.37777777777777777,0.5777777777777777,0.9375,0.5,0.5357142857142857,"disc:diff(words,adqa_norm)","disc:diff(need_std,speech_mean)",mean_mm
"pair:disc:diff(adqa_v4_score,gain_vs_cross)|disc:mut_ext_scale_diff(need_mean,speech_mean)|mean_mm",pair,auc_judge_disagree,0.9375,-0.0017957344504778002,0.3333333333333333,0.8222222222222222,0.9375,0.8125,0.4107142857142857,"disc:diff(adqa_v4_score,gain_vs_cross)","disc:mut_ext_scale_diff(need_mean,speech_mean)",mean_mm
"pair:disc:ratio(read_s,adqa_t3_minus_t0)|disc:diff(clip_norm,speech_mean)|max",pair,auc_judge_disagree,0.9375,0.6486025536490088,0.3333333333333333,0.5777777777777777,0.9375,0.6875,0.6071428571428571,"disc:ratio(read_s,adqa_t3_minus_t0)","disc:diff(clip_norm,speech_mean)",max
"pair:disc:cond_story_need|disc:mut_inv_diff(need_mean,speech_mean)|mean_mm",pair,auc_judge_disagree,0.9375,0.55387315415384,0.4888888888888889,0.4666666666666667,0.9375,0.28125,0.5892857142857143,disc:cond_story_need,"disc:mut_inv_diff(need_mean,speech_mean)",mean_mm
"pair:disc:diff(clip_top3,story_recall)|disc:story_tier_gap|product",pair,auc_gt_dispute,0.9375,-0.8362453609143097,0.6,0.43333333333333335,0.234375,0.9375,0.41964285714285715,"disc:diff(clip_top3,story_recall)",disc:story_tier_gap,product
"pair:disc:diff(clip_top3,story_recall)|disc:story_tier_gap|harmonic",pair,auc_gt_dispute,0.9375,-0.8218994790973381,0.6,0.43333333333333335,0.234375,0.9375,0.4017857142857143,"disc:diff(clip_top3,story_recall)",disc:story_tier_gap,harmonic
"pair:disc:diff(gain_vs_cross,adqa_norm)|disc:spread_diff(clip_top3,crit_w)|harmonic",pair,auc_gt_dispute,0.9375,-0.1988077834253165,0.23333333333333334,0.6555555555555556,0.0,0.9375,0.5803571428571429,"disc:diff(gain_vs_cross,adqa_norm)","disc:spread_diff(clip_top3,crit_w)",harmonic
"pair:disc:diff(need_mean,speech_mean)|disc:read_minus_lex|harmonic",pair,auc_judge_disagree,0.9375,0.1751660650361615,0.5555555555555556,0.4888888888888889,0.9375,0.4375,0.6428571428571429,"disc:diff(need_mean,speech_mean)",disc:read_minus_lex,harmonic
"pair:disc:cond_story_need|disc:diff(words,gain_vs_cross)|abs_diff",pair,auc_judge_disagree,0.9375,-0.30557796186998437,0.5777777777777777,0.8444444444444444,0.9375,0.5625,0.5535714285714286,disc:cond_story_need,"disc:diff(words,gain_vs_cross)",abs_diff
"pair:disc:diff(adqa_v4_score,gain_vs_cross)|disc:mut_inv_diff(need_mean,speech_mean)|mean_mm",pair,auc_judge_disagree,0.9375,-0.0017957344504778002,0.4444444444444444,0.7111111111111111,0.9375,0.6875,0.5892857142857143,"disc:diff(adqa_v4_score,gain_vs_cross)","disc:mut_inv_diff(need_mean,speech_mean)",mean_mm
pair:disc:cond_story_need|disc:words_x_lex|abs_diff,pair,auc_judge_disagree,0.9375,0.13330465376253844,0.6222222222222222,0.7111111111111111,0.9375,0.34375,0.32142857142857145,disc:cond_story_need,disc:words_x_lex,abs_diff
"pair:disc:diff(adqa_v4_score,gain_vs_cross)|disc:lex_per_need|abs_diff",pair,auc_gt_dispute,0.9375,0.37688130008154036,0.5777777777777777,0.6,0.3125,0.9375,0.25,"disc:diff(adqa_v4_score,gain_vs_cross)",disc:lex_per_need,abs_diff
"pair:disc:product(need_weighted_clip,gain_vs_cross)|disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|harmonic",pair,auc_judge_disagree,0.9375,0.8414308006630787,0.6444444444444445,0.6444444444444445,0.9375,0.15625,0.6785714285714286,"disc:product(need_weighted_clip,gain_vs_cross)","disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)",harmonic
"pair:disc:diff(need_mean,speech_mean)|disc:read_minus_lex|product",pair,auc_judge_disagree,0.9375,0.17875308343280644,0.4888888888888889,0.5333333333333333,0.9375,0.40625,0.625,"disc:diff(need_mean,speech_mean)",disc:read_minus_lex,product
"pair:disc:cond_clip_adqa|disc:mut_inv_diff(need_mean,speech_mean)|abs_diff",pair,auc_judge_disagree,0.9375,-0.011059173008837117,0.3333333333333333,0.7555555555555555,0.9375,0.84375,0.6785714285714286,disc:cond_clip_adqa,"disc:mut_inv_diff(need_mean,speech_mean)",abs_diff
"pair:disc:diff(need_peak_t,lex_purity)|disc:diff(clip_norm,speech_mean)|max",pair,auc_judge_disagree,0.9375,0.01914108064415673,0.3333333333333333,0.6,0.9375,0.71875,0.5357142857142857,"disc:diff(need_peak_t,lex_purity)","disc:diff(clip_norm,speech_mean)",max
pair:disc:clip_spread_x_tier|disc:tier3_clip_diverge|harmonic,pair,auc_gt_dispute,0.9375,0.6232035094086814,0.08888888888888889,0.6888888888888889,0.5625,0.9375,0.875,disc:clip_spread_x_tier,disc:tier3_clip_diverge,harmonic
"pair:disc:diff(need_mean,speech_mean)|disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|mean_mm",pair,auc_judge_disagree,0.9375,0.04124407865443224,0.5111111111111111,0.7555555555555555,0.9375,0.71875,0.6428571428571429,"disc:diff(need_mean,speech_mean)","disc:mut_log_ratio(read_s,adqa_t3_minus_t0)",mean_mm
"pair:disc:mut_tier_scale_diff(need_mean,speech_mean)|disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|mean_mm",pair,auc_judge_disagree,0.9375,-0.616910567365545,0.5111111111111111,0.7111111111111111,0.9375,0.71875,0.625,"disc:mut_tier_scale_diff(need_mean,speech_mean)","disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)",mean_mm
"pair:disc:mut_need_scale_std_ratio(clip_top3,gain_vs_cr|disc:mut_ext_scale_diff(need_mean,speech_mean)|mean_mm",pair,auc_judge_disagree,0.9375,0.0,0.3333333333333333,0.8222222222222222,0.9375,0.84375,0.42857142857142855,"disc:mut_need_scale_std_ratio(clip_top3,gain_vs_cr","disc:mut_ext_scale_diff(need_mean,speech_mean)",mean_mm
"pair:disc:t3_adqa_minus_clip|disc:mut_tier_scale_diff(need_mean,speech_mean)|product",pair,auc_judge_disagree,0.9375,-0.6200311421875209,0.5333333333333333,0.36666666666666664,0.9375,0.265625,0.6607142857142857,disc:t3_adqa_minus_clip,"disc:mut_tier_scale_diff(need_mean,speech_mean)",product
"pair:disc:mut_need_scale_std_ratio(clip_top3,gain_vs_cr|disc:mut_inv_diff(need_mean,speech_mean)|product",pair,auc_judge_disagree,0.9375,0.0,0.5555555555555556,0.7333333333333333,0.9375,0.71875,0.7142857142857143,"disc:mut_need_scale_std_ratio(clip_top3,gain_vs_cr","disc:mut_inv_diff(need_mean,speech_mean)",product
"pair:disc:diff(clip_top3,story_recall)|disc:words_x_lex|max",pair,auc_judge_disagree,0.9375,-0.27825033274168065,0.4,0.8444444444444444,0.9375,0.5,0.625,"disc:diff(clip_top3,story_recall)",disc:words_x_lex,max
pair:disc:tier3_clip_diverge|disc:lex_per_need|product,pair,auc_gt_dispute,0.9375,0.2707785192953412,0.24444444444444444,0.5111111111111111,0.53125,0.9375,0.5178571428571429,disc:tier3_clip_diverge,disc:lex_per_need,product
"pair:disc:diff(need_mean,speech_mean)|disc:mut_need_scale_std_ratio(clip_top3,gain_vs_cr|mean_mm",pair,auc_judge_disagree,0.9375,0.0,0.5111111111111111,0.7111111111111111,0.9375,0.71875,0.625,"disc:diff(need_mean,speech_mean)","disc:mut_need_scale_std_ratio(clip_top3,gain_vs_cr",mean_mm
"pair:disc:diff(need_peak_t,lex_purity)|novel:marginal_word_value_t3|abs_diff",pair,auc_judge_disagree,0.9375,-0.21010908323340438,0.6444444444444445,0.8222222222222222,0.9375,0.65625,0.5714285714285714,"disc:diff(need_peak_t,lex_purity)",novel:marginal_word_value_t3,abs_diff
"pair:disc:std_ratio(clip_top3,crit_w)|disc:diff(need_std,speech_mean)|mean_mm",pair,auc_judge_disagree,0.9375,0.0,0.4444444444444444,0.6444444444444445,0.9375,0.75,0.7321428571428571,"disc:std_ratio(clip_top3,crit_w)","disc:diff(need_std,speech_mean)",mean_mm
"pair:disc:diff(need_mean,speech_mean)|disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|product",pair,auc_judge_disagree,0.9375,0.13989371746915288,0.4888888888888889,0.7777777777777778,0.9375,0.71875,0.6428571428571429,"disc:diff(need_mean,speech_mean)","disc:mut_log_ratio(read_s,adqa_t3_minus_t0)",product
