name,kind,best_target,best_auc,tier_gt_rho,auc_ensemble_violation,auc_critical_miss,auc_judge_disagree,auc_gt_dispute,auc_low_margin
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:spread_x_need(clip_top3)|disc:ratio(adqa_v4_score,crit_w)|mean_mm",triple,auc_judge_disagree,0.96875,0.3541924328505941,0.4888888888888889,0.4888888888888889,0.96875,0.5,0.9285714285714286
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:spread_x_need(clip_top3)|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,0.96875,0.0,0.6,0.7111111111111111,0.96875,0.71875,0.875
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:spread_x_need(clip_top3)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.96875,-0.6742510249594141,0.7333333333333333,0.5111111111111111,0.96875,0.3125,0.8214285714285714
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:spread_diff(clip_top3,crit_w)|clip_top3|mean_mm",triple,auc_judge_disagree,0.96875,0.44412102087308925,0.6222222222222222,0.8888888888888888,0.96875,0.71875,0.7142857142857143
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|clip_top3|mean_mm",triple,auc_judge_disagree,0.96875,0.5941538287319661,0.4888888888888889,0.7333333333333333,0.96875,0.71875,0.7857142857142857
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:spread_diff(clip_top3,crit_w)|novel:visual_lexicon_purity|mean_mm",triple,auc_judge_disagree,0.96875,0.2035338345404671,0.7333333333333333,0.9333333333333333,0.96875,0.75,0.5892857142857143
"triple:disc:spread_x_need(clip_top3)|disc:diff(need_std,speech_mean)|novel:inversion_mass_adqa|mean_mm",triple,auc_judge_disagree,0.96875,0.0,0.7777777777777778,0.4222222222222222,0.96875,0.40625,0.6964285714285714
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:spread_diff(clip_top3,crit_w)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.96875,-0.5881764260284251,0.6888888888888889,0.9111111111111111,0.96875,0.78125,0.6607142857142857
"triple:disc:mut_inv_diff(need_mean,speech_mean)|clip_top3|disc:spread_diff(clip_top3,gain_vs_cross)|mean_mm",triple,auc_judge_disagree,0.96875,0.4393390987102565,0.6,0.8666666666666667,0.96875,0.71875,0.7321428571428571
"triple:disc:diff(adqa_norm,speech_mean)|disc:diff(need_std,speech_mean)|novel:visual_lexicon_purity|mean_mm",triple,auc_judge_disagree,0.96875,0.48297413844610526,0.6222222222222222,0.4888888888888889,0.96875,0.40625,0.5178571428571429
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:diff(adqa_norm,speech_mean)|novel:visual_lexicon_purity|mean_mm",triple,auc_judge_disagree,0.96875,0.4793876968239807,0.5777777777777777,0.5333333333333333,0.96875,0.4375,0.39285714285714285
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:spread_diff(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,0.96875,0.012552545677435903,0.6222222222222222,0.9111111111111111,0.96875,0.75,0.6785714285714286
"triple:disc:diff(need_mean,speech_mean)|disc:diff(need_std,speech_mean)|novel:inversion_mass_adqa|mean_mm",triple,auc_judge_disagree,0.96875,0.0,0.8,0.4444444444444444,0.96875,0.46875,0.5714285714285714
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:diff(need_std,speech_mean)|mean_mm",triple,auc_judge_disagree,0.96875,0.06814239082036633,0.35555555555555557,0.7111111111111111,0.96875,0.75,0.44642857142857145
"triple:disc:diff(need_mean,speech_mean)|novel:visual_lexicon_purity|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,0.96875,0.223857330500455,0.6444444444444445,0.7777777777777778,0.96875,0.65625,0.6428571428571429
"triple:disc:diff(need_mean,speech_mean)|disc:spread_diff(clip_top3,gain_vs_cross)|novel:visual_lexicon_purity|mean_mm",triple,auc_judge_disagree,0.96875,0.18261258869930308,0.6666666666666666,0.8444444444444444,0.96875,0.625,0.625
"triple:disc:diff(need_mean,speech_mean)|disc:ratio(adqa_v4_score,crit_w)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.96875,-0.4871583203385838,0.6222222222222222,0.5555555555555556,0.96875,0.4375,0.625
"triple:disc:diff(need_mean,speech_mean)|disc:diff(need_std,speech_mean)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.96875,-0.4877560606089379,0.5777777777777777,0.5555555555555556,0.96875,0.5625,0.6607142857142857
"triple:disc:diff(need_mean,speech_mean)|disc:diff(need_std,speech_mean)|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,0.96875,0.0,0.5111111111111111,0.6666666666666666,0.96875,0.6875,0.7142857142857143
"triple:disc:diff(need_mean,speech_mean)|disc:diff(need_std,speech_mean)|novel:visual_lexicon_purity|mean_mm",triple,auc_judge_disagree,0.96875,0.1784283395310703,0.5777777777777777,0.5333333333333333,0.96875,0.5625,0.625
"triple:disc:diff(need_mean,speech_mean)|disc:diff(need_std,speech_mean)|disc:spread_diff(clip_top3,gain_vs_cross)|mean_mm",triple,auc_judge_disagree,0.96875,0.0,0.5111111111111111,0.7333333333333333,0.96875,0.6875,0.7321428571428571
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:mut_tier_scale_diff(need_mean,speech_mean)|clip_top3|mean_mm",triple,auc_judge_disagree,0.96875,0.034668935680537256,0.4444444444444444,0.7555555555555555,0.96875,0.71875,0.7142857142857143
"triple:disc:diff(need_mean,speech_mean)|disc:diff(adqa_norm,speech_mean)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.96875,-0.2169797181385349,0.6888888888888889,0.4222222222222222,0.96875,0.25,0.5892857142857143
"triple:disc:diff(need_mean,speech_mean)|disc:diff(adqa_norm,speech_mean)|disc:diff(need_std,speech_mean)|mean_mm",triple,auc_judge_disagree,0.96875,0.36138338516972535,0.4888888888888889,0.37777777777777777,0.96875,0.40625,0.6964285714285714
"triple:disc:diff(need_mean,speech_mean)|disc:diff(clip_norm,speech_mean)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.96875,-0.19605880867614167,0.6222222222222222,0.4888888888888889,0.96875,0.40625,0.6607142857142857
"triple:disc:diff(need_mean,speech_mean)|disc:spread_x_need(clip_top3)|novel:visual_lexicon_purity|mean_mm",triple,auc_judge_disagree,0.96875,0.23162807895574453,0.5777777777777777,0.5333333333333333,0.96875,0.3125,0.7678571428571429
"triple:disc:diff(need_mean,speech_mean)|disc:spread_x_need(clip_top3)|novel:inversion_mass_adqa|mean_mm",triple,auc_judge_disagree,0.96875,0.0,0.8222222222222222,0.4222222222222222,0.96875,0.28125,0.6785714285714286
"triple:disc:diff(need_mean,speech_mean)|disc:spread_x_need(clip_top3)|disc:diff(adqa_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,0.96875,0.3625790291239676,0.5333333333333333,0.4222222222222222,0.96875,0.3125,0.8571428571428571
"triple:disc:diff(need_mean,speech_mean)|disc:spread_x_need(clip_top3)|disc:diff(clip_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,0.96875,0.36581704545670346,0.4888888888888889,0.4666666666666667,0.96875,0.4375,0.8571428571428571
"triple:disc:diff(need_std,speech_mean)|novel:visual_lexicon_purity|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,0.96875,0.21190233287693272,0.6222222222222222,0.7777777777777778,0.96875,0.75,0.6071428571428571
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:spread_diff(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,0.96875,0.04662374108761906,0.6222222222222222,0.9333333333333333,0.96875,0.78125,0.6785714285714286
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|clip_top3|mean_mm",triple,auc_judge_disagree,0.96875,0.5959470495430282,0.4444444444444444,0.7777777777777778,0.96875,0.78125,0.8214285714285714
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:ratio(adqa_v4_score,crit_w)|mean_mm",triple,auc_judge_disagree,0.96875,0.5666577762956778,0.35555555555555557,0.8444444444444444,0.96875,0.75,0.5714285714285714
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:diff(adqa_norm,speech_mean)|disc:diff(need_std,speech_mean)|mean_mm",triple,auc_judge_disagree,0.96875,0.3410574379476068,0.37777777777777777,0.5333333333333333,0.96875,0.5,0.4642857142857143
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:mut_tier_scale_diff(need_mean,speech_mean)|novel:visual_lexicon_purity|mean_mm",triple,auc_judge_disagree,0.96875,-0.28392662841819305,0.6444444444444445,0.8,0.96875,0.65625,0.48214285714285715
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:diff(clip_norm,speech_mean)|disc:diff(need_std,speech_mean)|mean_mm",triple,auc_judge_disagree,0.96875,0.3353322916686448,0.35555555555555557,0.6222222222222222,0.96875,0.65625,0.4642857142857143
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|clip_top3|disc:diff(need_std,speech_mean)|mean_mm",triple,auc_judge_disagree,0.96875,0.3293548889651039,0.3333333333333333,0.5777777777777777,0.96875,0.5625,0.5535714285714286
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:diff(need_mean,speech_mean)|clip_top3|mean_mm",triple,auc_judge_disagree,0.96875,0.4847673592571674,0.4444444444444444,0.7555555555555555,0.96875,0.71875,0.7142857142857143
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|clip_top3|disc:diff(adqa_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,0.96875,0.6371911281974606,0.35555555555555557,0.5111111111111111,0.96875,0.375,0.5714285714285714
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|clip_top3|disc:diff(clip_norm,speech_mean)|mean_mm",triple,auc_judge_disagree,0.96875,0.6114882965722346,0.3333333333333333,0.5555555555555556,0.96875,0.5,0.5714285714285714
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:spread_x_need(clip_top3)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_judge_disagree,0.96875,-0.6055108938686937,0.4222222222222222,0.6666666666666666,0.96875,0.5625,0.6607142857142857
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:diff(need_mean,speech_mean)|novel:visual_lexicon_purity|mean_mm",triple,auc_judge_disagree,0.96875,0.27197182301111117,0.6444444444444445,0.8,0.96875,0.65625,0.48214285714285715
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:spread_x_need(clip_top3)|novel:inversion_mass_adqa|mean_mm",triple,auc_judge_disagree,0.96875,0.0,0.7333333333333333,0.4666666666666667,0.96875,0.46875,0.6071428571428571
"triple:disc:mut_ext_scale_diff(need_mean,speech_mean)|disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:diff(need_std,speech_mean)|mean_mm",triple,auc_judge_disagree,0.96875,0.016138987299560446,0.35555555555555557,0.7111111111111111,0.96875,0.75,0.44642857142857145
"triple:disc:diff(need_std,speech_mean)|disc:spread_diff(clip_top3,gain_vs_cross)|novel:inversion_mass_adqa|mean_mm",triple,auc_judge_disagree,0.96875,0.0,0.7777777777777778,0.6888888888888889,0.96875,0.59375,0.5714285714285714
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_judge_disagree,0.96875,0.054394364602222245,0.6,0.8888888888888888,0.96875,0.75,0.6964285714285714
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|novel:inversion_mass_adqa|mean_mm",triple,auc_judge_disagree,0.96875,0.0950407029863004,0.8222222222222222,0.7777777777777778,0.96875,0.59375,0.48214285714285715
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:spread_diff(clip_top3,gain_vs_cross)|mean_mm",triple,auc_judge_disagree,0.96875,0.037657637032307706,0.6444444444444445,0.9111111111111111,0.96875,0.75,0.6785714285714286
"triple:disc:mut_inv_diff(need_mean,speech_mean)|disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|clip_top3|mean_mm",triple,auc_judge_disagree,0.96875,0.5236204768301834,0.4888888888888889,0.7333333333333333,0.96875,0.71875,0.7857142857142857
"triple:disc:spread_x_need(clip_top3)|clip_top3|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_low_margin,0.9642857142857143,0.4931357230421248,0.26666666666666666,0.8,0.5,0.84375,0.9642857142857143
triple:disc:spread_x_need(clip_top3)|clip_top3|novel:visual_lexicon_purity|mean_mm,triple,auc_low_margin,0.9642857142857143,0.5588871527810746,0.4444444444444444,0.6222222222222222,0.71875,0.5,0.9642857142857143
"triple:disc:spread_diff(clip_top3,crit_w)|disc:ratio(adqa_v4_score,crit_w)|disc:spread_diff(clip_top3,gain_vs_cross)|mean_mm",triple,auc_critical_miss,0.9555555555555556,0.20055959699810016,0.4444444444444444,0.9555555555555556,0.59375,0.8125,0.7142857142857143
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:spread_diff(clip_top3,gain_vs_cross)|novel:visual_lexicon_purity|mean_mm",triple,auc_critical_miss,0.9555555555555556,0.26420119949650805,0.6666666666666666,0.9555555555555556,0.8125,0.6875,0.5357142857142857
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|disc:spread_diff(clip_top3,crit_w)|novel:visual_lexicon_purity|mean_mm",triple,auc_critical_miss,0.9555555555555556,0.23849836787128212,0.6222222222222222,0.9555555555555556,0.71875,0.8125,0.5892857142857143
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|disc:spread_diff(clip_top3,crit_w)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_critical_miss,0.9555555555555556,-0.6216498811682541,0.5111111111111111,0.9555555555555556,0.625,0.84375,0.6964285714285714
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|disc:ratio(adqa_v4_score,crit_w)|disc:spread_diff(clip_top3,gain_vs_cross)|mean_mm",triple,auc_critical_miss,0.9555555555555556,0.3490803178867889,0.4444444444444444,0.9555555555555556,0.59375,0.8125,0.6964285714285714
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|disc:spread_diff(clip_top3,gain_vs_cross)|novel:visual_lexicon_purity|mean_mm",triple,auc_critical_miss,0.9555555555555556,0.25822379679296714,0.6666666666666666,0.9555555555555556,0.8125,0.6875,0.5357142857142857
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|novel:visual_lexicon_purity|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_critical_miss,0.9555555555555556,0.3132159016655435,0.6666666666666666,0.9555555555555556,0.78125,0.71875,0.5357142857142857
"triple:disc:ratio(adqa_v4_score,crit_w)|disc:std_ratio(clip_top3,crit_w)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_critical_miss,0.9555555555555556,-0.4614554887133579,0.4888888888888889,0.9555555555555556,0.6875,0.75,0.6071428571428571
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:spread_diff(clip_top3,crit_w)|mean_mm",triple,auc_critical_miss,0.9555555555555556,0.035864416221245435,0.35555555555555557,0.9555555555555556,0.46875,0.8125,0.7142857142857143
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:spread_diff(clip_top3,crit_w)|disc:ratio(adqa_v4_score,crit_w)|mean_mm",triple,auc_critical_miss,0.9555555555555556,0.34190743464253986,0.35555555555555557,0.9555555555555556,0.46875,0.84375,0.7142857142857143
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:spread_diff(clip_top3,crit_w)|disc:spread_diff(clip_top3,gain_vs_cross)|mean_mm",triple,auc_critical_miss,0.9555555555555556,0.05379662433186815,0.4444444444444444,0.9555555555555556,0.59375,0.8125,0.7142857142857143
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:spread_diff(clip_top3,crit_w)|novel:visual_lexicon_purity|mean_mm",triple,auc_critical_miss,0.9555555555555556,0.24806221219694757,0.6222222222222222,0.9555555555555556,0.71875,0.8125,0.5892857142857143
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:spread_diff(clip_top3,crit_w)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_critical_miss,0.9555555555555556,-0.6186611798164837,0.5111111111111111,0.9555555555555556,0.625,0.84375,0.6964285714285714
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|disc:ratio(adqa_v4_score,crit_w)|disc:spread_diff(clip_top3,gain_vs_cross)|mean_mm",triple,auc_critical_miss,0.9555555555555556,0.3508735386978512,0.4444444444444444,0.9555555555555556,0.59375,0.8125,0.6964285714285714
"triple:disc:mut_tier_scale_ratio(read_s,adqa_t3_minus_t0)|novel:visual_lexicon_purity|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_critical_miss,0.9555555555555556,0.3245729668022712,0.6666666666666666,0.9555555555555556,0.78125,0.71875,0.5357142857142857
"triple:disc:spread_diff(clip_top3,crit_w)|clip_top3|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_critical_miss,0.9555555555555556,-0.2092090946239317,0.4,0.9555555555555556,0.5625,0.78125,0.7142857142857143
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|disc:spread_diff(clip_top3,crit_w)|disc:ratio(adqa_v4_score,crit_w)|mean_mm",triple,auc_critical_miss,0.9555555555555556,0.33951647356112347,0.35555555555555557,0.9555555555555556,0.46875,0.84375,0.7142857142857143
"triple:disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:spread_diff(clip_top3,crit_w)|disc:ratio(adqa_v4_score,crit_w)|mean_mm",triple,auc_critical_miss,0.9555555555555556,0.33951647356112347,0.35555555555555557,0.9555555555555556,0.46875,0.84375,0.7142857142857143
"triple:disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:spread_diff(clip_top3,crit_w)|disc:spread_diff(clip_top3,gain_vs_cross)|mean_mm",triple,auc_critical_miss,0.9555555555555556,0.016138987299560446,0.4444444444444444,0.9555555555555556,0.59375,0.8125,0.7142857142857143
"triple:disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:spread_diff(clip_top3,crit_w)|novel:visual_lexicon_purity|mean_mm",triple,auc_critical_miss,0.9555555555555556,0.23849836787128212,0.6222222222222222,0.9555555555555556,0.71875,0.8125,0.5892857142857143
"triple:disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:spread_diff(clip_top3,crit_w)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_critical_miss,0.9555555555555556,-0.6216498811682541,0.5111111111111111,0.9555555555555556,0.625,0.84375,0.6964285714285714
"triple:disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:ratio(adqa_v4_score,crit_w)|disc:spread_diff(clip_top3,gain_vs_cross)|mean_mm",triple,auc_critical_miss,0.9555555555555556,0.3490803178867889,0.4444444444444444,0.9555555555555556,0.59375,0.8125,0.6964285714285714
"triple:disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|disc:spread_diff(clip_top3,gain_vs_cross)|novel:visual_lexicon_purity|mean_mm",triple,auc_critical_miss,0.9555555555555556,0.25822379679296714,0.6666666666666666,0.9555555555555556,0.8125,0.6875,0.5357142857142857
"triple:disc:mut_need_scale_ratio(read_s,adqa_t3_minus_t0)|novel:visual_lexicon_purity|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_critical_miss,0.9555555555555556,0.3132159016655435,0.6666666666666666,0.9555555555555556,0.78125,0.71875,0.5357142857142857
"triple:disc:spread_diff(clip_top3,crit_w)|clip_top3|disc:ratio(adqa_v4_score,crit_w)|mean_mm",triple,auc_critical_miss,0.9555555555555556,0.5433459057518684,0.28888888888888886,0.9555555555555556,0.5,0.84375,0.8214285714285714
"triple:disc:spread_diff(clip_top3,crit_w)|novel:visual_lexicon_purity|disc:std_ratio(clip_top3,crit_w)|mean_mm",triple,auc_critical_miss,0.9555555555555556,0.1993495853722343,0.5333333333333333,0.9555555555555556,0.625,0.8125,0.7142857142857143
"triple:disc:spread_diff(clip_top3,crit_w)|disc:spread_diff(clip_top3,gain_vs_cross)|novel:visual_lexicon_purity|mean_mm",triple,auc_critical_miss,0.9555555555555556,0.16109359297696293,0.4888888888888889,0.9555555555555556,0.65625,0.8125,0.6964285714285714
"triple:disc:ratio(read_s,adqa_t3_minus_t0)|disc:spread_diff(clip_top3,crit_w)|disc:spread_diff(clip_top3,gain_vs_cross)|mean_mm",triple,auc_critical_miss,0.9555555555555556,0.016138987299560446,0.4444444444444444,0.9555555555555556,0.59375,0.8125,0.7142857142857143
"triple:novel:visual_lexicon_purity|disc:std_ratio(clip_top3,crit_w)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_critical_miss,0.9555555555555556,-0.4417300597916729,0.6666666666666666,0.9555555555555556,0.8125,0.6875,0.5
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:spread_diff(clip_top3,crit_w)|disc:mut_tier_scale_lex_minus_clip|mean_mm",triple,auc_critical_miss,0.9555555555555556,-0.5911651273801956,0.5111111111111111,0.9555555555555556,0.625,0.84375,0.6964285714285714
"triple:disc:mut_log_ratio(read_s,adqa_t3_minus_t0)|disc:spread_diff(clip_top3,crit_w)|novel:visual_lexicon_purity|mean_mm",triple,auc_critical_miss,0.9555555555555556,0.2737650438221735,0.6222222222222222,0.9555555555555556,0.75,0.8125,0.5892857142857143
