video_id,category,tier,gt,description,model,candidate_id,q_idx,score,label,evidence_quote,grade_rationale
j4CKRgv3jUg_000000_000010,Entertainment,tier2_vatex_long,2,"As a boy crosses the street in an area where kids are standing and talking, another boy is watching and yelling.",claude-haiku-4-5-20251001,B,0,0.5,partial,a boy crosses the street,Names person and street but not posing/waiting or wet conditions.
j4CKRgv3jUg_000000_000010,Entertainment,tier2_vatex_long,2,"As a boy crosses the street in an area where kids are standing and talking, another boy is watching and yelling.",claude-haiku-4-5-20251001,B,1,0.0,no,,No mention of yellow lines or street markings.
j4CKRgv3jUg_000000_000010,Entertainment,tier2_vatex_long,2,"As a boy crosses the street in an area where kids are standing and talking, another boy is watching and yelling.",claude-haiku-4-5-20251001,B,2,0.0,no,,No mention of brick building or bus shelter.
j4CKRgv3jUg_000000_000010,Entertainment,tier2_vatex_long,2,"As a boy crosses the street in an area where kids are standing and talking, another boy is watching and yelling.",claude-haiku-4-5-20251001,B,3,0.0,no,,No mention of wet pavement or rain.
j4CKRgv3jUg_000000_000010,Entertainment,tier2_vatex_long,2,"As a boy crosses the street in an area where kids are standing and talking, another boy is watching and yelling.",claude-haiku-4-5-20251001,B,4,0.0,no,,"No mention of backpack, jeans, or clothing."
j4CKRgv3jUg_000000_000010,Entertainment,tier3_va11y,3,"A young person with a backpack crosses a wet street towards a bus stop where a group of teenagers is gathered. As he approaches, some of the teens shout 'jaywalking' in a playful manner. The scene captures a typical school day moment with friends teasing each other.",claude-haiku-4-5-20251001,C,0,1.0,yes,A young person with a backpack crosses a wet street towards a bus stop,"Directly states person, wet street, and action of crossing/approaching."
j4CKRgv3jUg_000000_000010,Entertainment,tier3_va11y,3,"A young person with a backpack crosses a wet street towards a bus stop where a group of teenagers is gathered. As he approaches, some of the teens shout 'jaywalking' in a playful manner. The scene captures a typical school day moment with friends teasing each other.",claude-haiku-4-5-20251001,C,1,0.0,no,,No mention of yellow lines or street markings.
j4CKRgv3jUg_000000_000010,Entertainment,tier3_va11y,3,"A young person with a backpack crosses a wet street towards a bus stop where a group of teenagers is gathered. As he approaches, some of the teens shout 'jaywalking' in a playful manner. The scene captures a typical school day moment with friends teasing each other.",claude-haiku-4-5-20251001,C,2,0.5,partial,towards a bus stop where a group of teenagers is gathered,Names bus stop but not brick building or shelter structure details.
j4CKRgv3jUg_000000_000010,Entertainment,tier3_va11y,3,"A young person with a backpack crosses a wet street towards a bus stop where a group of teenagers is gathered. As he approaches, some of the teens shout 'jaywalking' in a playful manner. The scene captures a typical school day moment with friends teasing each other.",claude-haiku-4-5-20251001,C,3,1.0,yes,crosses a wet street,Directly states wet pavement/street condition.
j4CKRgv3jUg_000000_000010,Entertainment,tier3_va11y,3,"A young person with a backpack crosses a wet street towards a bus stop where a group of teenagers is gathered. As he approaches, some of the teens shout 'jaywalking' in a playful manner. The scene captures a typical school day moment with friends teasing each other.",claude-haiku-4-5-20251001,C,4,1.0,yes,A young person with a backpack,Directly states backpack; casual clothing implied by context.
j4CKRgv3jUg_000000_000010,Entertainment,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,0,0.0,no,a skier navigates a snowy hill,"Describes skiing, not person standing on wet street. Contradicts answer key."
j4CKRgv3jUg_000000_000010,Entertainment,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,1,0.0,no,,"Describes snowy hill, not street with yellow lines."
j4CKRgv3jUg_000000_000010,Entertainment,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,2,0.0,no,,No mention of brick building or bus shelter.
j4CKRgv3jUg_000000_000010,Entertainment,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,3,0.0,no,snowy hill,"Describes snow, not wet pavement. Wrong weather condition."
j4CKRgv3jUg_000000_000010,Entertainment,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,D,4,0.0,no,,"Describes skier, not person with backpack and jeans."
N-LZPc27kjM_000229_000239,How-to & Instructional,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,A,0,0.0,no,a skier navigates a snowy hill,"Describes skiing, not mittens or craft activity."
N-LZPc27kjM_000229_000239,How-to & Instructional,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,A,1,0.0,no,weaving between flexible poles,"Describes slalom skiing, not needle texture technique."
N-LZPc27kjM_000229_000239,How-to & Instructional,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,A,2,0.0,no,,No mention of earrings or craft use.
N-LZPc27kjM_000229_000239,How-to & Instructional,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,A,3,0.0,no,snowy hill,"Describes outdoor ski slope, not craft workspace."
N-LZPc27kjM_000229_000239,How-to & Instructional,tier0_cross,0,"At night, a skier navigates a snowy hill, weaving between flexible poles in a slalom course. The skier moves swiftly, alternating left and right, purposefully making contact with each pole as they descend the slope.",claude-haiku-4-5-20251001,A,4,0.0,no,,No title or tutorial name mentioned.
N-LZPc27kjM_000229_000239,How-to & Instructional,tier3_va11y,3,"In a craft tutorial, a woman demonstrates how to transform small blue mittens into earrings. She uses a needle to create tiny grooves on the mittens, giving them a fluffy texture similar to fur. The mittens, made from a clay-like material, are carefully shaped and detailed. As she works, she explains each step, ensuring the mittens will soon become charming earrings.",claude-haiku-4-5-20251001,B,0,1.0,yes,small blue mittens,Directly states blue mittens as main subject.
N-LZPc27kjM_000229_000239,How-to & Instructional,tier3_va11y,3,"In a craft tutorial, a woman demonstrates how to transform small blue mittens into earrings. She uses a needle to create tiny grooves on the mittens, giving them a fluffy texture similar to fur. The mittens, made from a clay-like material, are carefully shaped and detailed. As she works, she explains each step, ensuring the mittens will soon become charming earrings.",claude-haiku-4-5-20251001,B,1,1.0,yes,"uses a needle to create tiny grooves, giving them a fluffy texture similar to fur",Explicitly describes needle technique creating grooves and fluffy fur-like texture.
N-LZPc27kjM_000229_000239,How-to & Instructional,tier3_va11y,3,"In a craft tutorial, a woman demonstrates how to transform small blue mittens into earrings. She uses a needle to create tiny grooves on the mittens, giving them a fluffy texture similar to fur. The mittens, made from a clay-like material, are carefully shaped and detailed. As she works, she explains each step, ensuring the mittens will soon become charming earrings.",claude-haiku-4-5-20251001,B,2,1.0,yes,transform small blue mittens into earrings,Directly states mittens will become earrings.
N-LZPc27kjM_000229_000239,How-to & Instructional,tier3_va11y,3,"In a craft tutorial, a woman demonstrates how to transform small blue mittens into earrings. She uses a needle to create tiny grooves on the mittens, giving them a fluffy texture similar to fur. The mittens, made from a clay-like material, are carefully shaped and detailed. As she works, she explains each step, ensuring the mittens will soon become charming earrings.",claude-haiku-4-5-20251001,B,3,0.0,no,,No description of work surface or background setting.
N-LZPc27kjM_000229_000239,How-to & Instructional,tier3_va11y,3,"In a craft tutorial, a woman demonstrates how to transform small blue mittens into earrings. She uses a needle to create tiny grooves on the mittens, giving them a fluffy texture similar to fur. The mittens, made from a clay-like material, are carefully shaped and detailed. As she works, she explains each step, ensuring the mittens will soon become charming earrings.",claude-haiku-4-5-20251001,B,4,0.0,no,,No tutorial title or 'Selem' mentioned.
N-LZPc27kjM_000229_000239,How-to & Instructional,tier1_vatex_short,1,Little mittens are being pocked at by a needle to make into earrings.,claude-haiku-4-5-20251001,C,0,0.5,partial,Little mittens,Names mittens but omits color (blue) and material details.
N-LZPc27kjM_000229_000239,How-to & Instructional,tier1_vatex_short,1,Little mittens are being pocked at by a needle to make into earrings.,claude-haiku-4-5-20251001,C,1,0.5,partial,pocked at by a needle,"Mentions needle action but lacks grooves, fluffy, or fur-like texture description."
N-LZPc27kjM_000229_000239,How-to & Instructional,tier1_vatex_short,1,Little mittens are being pocked at by a needle to make into earrings.,claude-haiku-4-5-20251001,C,2,1.0,yes,make into earrings,Directly states mittens become earrings.
